time,branch,transactions_per_min
2025-09-01T08:02:00Z,Clementi,52
2025-09-01T08:02:00Z,Punggol,46
2025-09-01T08:02:00Z,Bukit Timah,58
2025-09-01T08:02:00Z,Yishun,20
2025-09-01T08:02:00Z,Hougang,58
2025-09-01T08:03:00Z,Central,62
2025-09-01T08:03:00Z,Orchard,75
2025-09-01T08:03:00Z,Tampines,47
2025-09-01T08:03:00Z,Jurong,37
2025-09-01T08:03:00Z,Woodlands,32
2025-09-01T08:03:00Z,Toa Payoh,20
2025-09-01T08:03:00Z,Changi,26
2025-09-01T08:03:00Z,Clementi,57
2025-09-01T08:03:00Z,Punggol,25
2025-09-01T08:03:00Z,Bukit Timah,42
2025-09-01T08:03:00Z,Yishun,21
2025-09-01T08:03:00Z,Hougang,52
2025-09-01T08:04:00Z,Central,60
2025-09-01T08:04:00Z,Orchard,69
2025-09-01T08:04:00Z,Tampines,49
2025-09-01T08:04:00Z,Jurong,47
2025-09-01T08:04:00Z,Woodlands,25
2025-09-01T08:04:00Z,Toa Payoh,34
2025-09-01T08:04:00Z,Changi,24
2025-09-01T08:04:00Z,Clementi,54
2025-09-01T08:04:00Z,Punggol,50
2025-09-01T08:04:00Z,Bukit Timah,50
2025-09-01T08:04:00Z,Yishun,19
2025-09-01T08:04:00Z,Hougang,63
2025-09-01T08:05:00Z,Central,44
2025-09-01T08:05:00Z,Orchard,76
2025-09-01T08:05:00Z,Tampines,52
2025-09-01T08:05:00Z,Jurong,48
2025-09-01T08:05:00Z,Woodlands,38
2025-09-01T08:05:00Z,Toa Payoh,24
2025-09-01T08:05:00Z,Changi,28
2025-09-01T08:05:00Z,Clementi,52
2025-09-01T08:05:00Z,Punggol,42
2025-09-01T08:05:00Z,Bukit Timah,41
2025-09-01T08:05:00Z,Yishun,13
2025-09-01T08:05:00Z,Hougang,73
2025-09-01T08:06:00Z,Central,54
2025-09-01T08:06:00Z,Orchard,74
2025-09-01T08:06:00Z,Tampines,54
2025-09-01T08:06:00Z,Jurong,46
2025-09-01T08:06:00Z,Woodlands,19
2025-09-01T08:06:00Z,Toa Payoh,18
2025-09-01T08:06:00Z,Changi,18
2025-09-01T08:06:00Z,Clementi,64
2025-09-01T08:06:00Z,Punggol,43
2025-09-01T08:06:00Z,Bukit Timah,51
2025-09-01T08:06:00Z,Yishun,15
2025-09-01T08:06:00Z,Hougang,61
2025-09-01T08:07:00Z,Central,46
2025-09-01T08:07:00Z,Orchard,57
2025-09-01T08:07:00Z,Tampines,31
2025-09-01T08:07:00Z,Jurong,49
2025-09-01T08:07:00Z,Woodlands,32
2025-09-01T08:07:00Z,Toa Payoh,32
2025-09-01T08:07:00Z,Changi,20
2025-09-01T08:07:00Z,Clementi,57
2025-09-01T08:07:00Z,Punggol,51
2025-09-01T08:07:00Z,Bukit Timah,56
2025-09-01T08:07:00Z,Yishun,23
2025-09-01T08:07:00Z,Hougang,75
2025-09-01T08:08:00Z,Central,71
2025-09-01T08:08:00Z,Orchard,66
2025-09-01T08:08:00Z,Tampines,56
2025-09-01T08:08:00Z,Jurong,49
2025-09-01T08:08:00Z,Woodlands,22
2025-09-01T08:08:00Z,Toa Payoh,24
2025-09-01T08:08:00Z,Changi,27
2025-09-01T08:08:00Z,Clementi,44
2025-09-01T08:08:00Z,Punggol,44
2025-09-01T08:08:00Z,Bukit Timah,45
2025-09-01T08:08:00Z,Yishun,21
2025-09-01T08:08:00Z,Hougang,49
2025-09-01T08:09:00Z,Central,72
2025-09-01T08:09:00Z,Orchard,66
2025-09-01T08:09:00Z,Tampines,62
2025-09-01T08:09:00Z,Jurong,45
2025-09-01T08:09:00Z,Woodlands,21
2025-09-01T08:09:00Z,Toa Payoh,29
2025-09-01T08:09:00Z,Changi,21
2025-09-01T08:09:00Z,Clementi,60
2025-09-01T08:09:00Z,Punggol,44
2025-09-01T08:09:00Z,Bukit Timah,48
2025-09-01T08:09:00Z,Yishun,16
2025-09-01T08:09:00Z,Hougang,53
2025-09-01T08:10:00Z,Central,63
2025-09-01T08:10:00Z,Orchard,84
2025-09-01T08:10:00Z,Tampines,47
2025-09-01T08:10:00Z,Jurong,38
2025-09-01T08:10:00Z,Woodlands,32
2025-09-01T08:10:00Z,Toa Payoh,29
2025-09-01T08:10:00Z,Changi,21
2025-09-01T08:10:00Z,Clementi,55
2025-09-01T08:10:00Z,Punggol,37
2025-09-01T08:10:00Z,Bukit Timah,36
2025-09-01T08:10:00Z,Yishun,18
2025-09-01T08:10:00Z,Hougang,61
2025-09-01T08:11:00Z,Central,64
2025-09-01T08:11:00Z,Orchard,59
2025-09-01T08:11:00Z,Tampines,57
2025-09-01T08:11:00Z,Jurong,48
2025-09-01T08:11:00Z,Woodlands,28
2025-09-01T08:11:00Z,Toa Payoh,33
2025-09-01T08:11:00Z,Changi,20
2025-09-01T08:11:00Z,Clementi,39
2025-09-01T08:11:00Z,Punggol,42
2025-09-01T08:11:00Z,Bukit Timah,61
2025-09-01T08:11:00Z,Yishun,22
2025-09-01T08:11:00Z,Hougang,56
2025-09-01T08:12:00Z,Central,56
2025-09-01T08:12:00Z,Orchard,68
2025-09-01T08:12:00Z,Tampines,56
2025-09-01T08:12:00Z,Jurong,61
2025-09-01T08:12:00Z,Woodlands,29
2025-09-01T08:12:00Z,Toa Payoh,32
2025-09-01T08:12:00Z,Changi,24
2025-09-01T08:12:00Z,Clementi,56
2025-09-01T08:12:00Z,Punggol,50
2025-09-01T08:12:00Z,Bukit Timah,47
2025-09-01T08:12:00Z,Yishun,10
2025-09-01T08:12:00Z,Hougang,63
2025-09-01T08:13:00Z,Central,47
2025-09-01T08:13:00Z,Orchard,57
2025-09-01T08:13:00Z,Tampines,56
2025-09-01T08:13:00Z,Jurong,37
2025-09-01T08:13:00Z,Woodlands,29
2025-09-01T08:13:00Z,Toa Payoh,26
2025-09-01T08:13:00Z,Changi,19
2025-09-01T08:13:00Z,Clementi,66
2025-09-01T08:13:00Z,Punggol,44
2025-09-01T08:13:00Z,Bukit Timah,42
2025-09-01T08:13:00Z,Yishun,26
2025-09-01T08:13:00Z,Hougang,72
2025-09-01T08:14:00Z,Central,45
2025-09-01T08:14:00Z,Orchard,74
2025-09-01T08:14:00Z,Tampines,59
2025-09-01T08:14:00Z,Jurong,40
2025-09-01T08:14:00Z,Woodlands,22
2025-09-01T08:14:00Z,Toa Payoh,25
2025-09-01T08:14:00Z,Changi,17
2025-09-01T08:14:00Z,Clementi,51
2025-09-01T08:14:00Z,Punggol,38
2025-09-01T08:14:00Z,Bukit Timah,50
2025-09-01T08:14:00Z,Yishun,24
2025-09-01T08:14:00Z,Hougang,55
2025-09-01T08:15:00Z,Central,59
2025-09-01T08:15:00Z,Orchard,61
2025-09-01T08:15:00Z,Tampines,45
2025-09-01T08:15:00Z,Jurong,38
2025-09-01T08:15:00Z,Woodlands,30
2025-09-01T08:15:00Z,Toa Payoh,25
2025-09-01T08:15:00Z,Changi,18
2025-09-01T08:15:00Z,Clementi,62
2025-09-01T08:15:00Z,Punggol,41
2025-09-01T08:15:00Z,Bukit Timah,52
2025-09-01T08:15:00Z,Yishun,26
2025-09-01T08:15:00Z,Hougang,51
2025-09-01T08:16:00Z,Central,48
2025-09-01T08:16:00Z,Orchard,59
2025-09-01T08:16:00Z,Tampines,56
2025-09-01T08:16:00Z,Jurong,43
2025-09-01T08:16:00Z,Woodlands,29
2025-09-01T08:16:00Z,Toa Payoh,28
2025-09-01T08:16:00Z,Changi,18
2025-09-01T08:16:00Z,Clementi,39
2025-09-01T08:16:00Z,Punggol,36
2025-09-01T08:16:00Z,Bukit Timah,52
2025-09-01T08:16:00Z,Yishun,17
2025-09-01T08:16:00Z,Hougang,46
2025-09-01T08:17:00Z,Central,71
2025-09-01T08:17:00Z,Orchard,62
2025-09-01T08:17:00Z,Tampines,51
2025-09-01T08:17:00Z,Jurong,47
2025-09-01T08:17:00Z,Woodlands,26
2025-09-01T08:17:00Z,Toa Payoh,23
2025-09-01T08:17:00Z,Changi,24
2025-09-01T08:17:00Z,Clementi,59
2025-09-01T08:17:00Z,Punggol,53
2025-09-01T08:17:00Z,Bukit Timah,54
2025-09-01T08:17:00Z,Yishun,19
2025-09-01T08:17:00Z,Hougang,64
2025-09-01T08:18:00Z,Central,56
2025-09-01T08:18:00Z,Orchard,56
2025-09-01T08:18:00Z,Tampines,51
2025-09-01T08:18:00Z,Jurong,41
2025-09-01T08:18:00Z,Woodlands,30
2025-09-01T08:18:00Z,Toa Payoh,21
2025-09-01T08:18:00Z,Changi,18
2025-09-01T08:18:00Z,Clementi,70
2025-09-01T08:18:00Z,Punggol,53
2025-09-01T08:18:00Z,Bukit Timah,46
2025-09-01T08:18:00Z,Yishun,13
2025-09-01T08:18:00Z,Hougang,63
2025-09-01T08:19:00Z,Central,56
2025-09-01T08:19:00Z,Orchard,62
2025-09-01T08:19:00Z,Tampines,48
2025-09-01T08:19:00Z,Jurong,51
2025-09-01T08:19:00Z,Woodlands,22
2025-09-01T08:19:00Z,Toa Payoh,22
2025-09-01T08:19:00Z,Changi,30
2025-09-01T08:19:00Z,Clementi,42
2025-09-01T08:19:00Z,Punggol,36
2025-09-01T08:19:00Z,Bukit Timah,62
2025-09-01T08:19:00Z,Yishun,18
2025-09-01T08:19:00Z,Hougang,55
2025-09-01T08:20:00Z,Central,56
2025-09-01T08:20:00Z,Orchard,67
2025-09-01T08:20:00Z,Tampines,35
2025-09-01T08:20:00Z,Jurong,48
2025-09-01T08:20:00Z,Woodlands,29
2025-09-01T08:20:00Z,Toa Payoh,25
2025-09-01T08:20:00Z,Changi,21
2025-09-01T08:20:00Z,Clementi,51
2025-09-01T08:20:00Z,Punggol,36
2025-09-01T08:20:00Z,Bukit Timah,46
2025-09-01T08:20:00Z,Yishun,17
2025-09-01T08:20:00Z,Hougang,53
2025-09-01T08:21:00Z,Central,59
2025-09-01T08:21:00Z,Orchard,68
2025-09-01T08:21:00Z,Tampines,43
2025-09-01T08:21:00Z,Jurong,47
2025-09-01T08:21:00Z,Woodlands,25
2025-09-01T08:21:00Z,Toa Payoh,23
2025-09-01T08:21:00Z,Changi,13
2025-09-01T08:21:00Z,Clementi,55
2025-09-01T08:21:00Z,Punggol,40
2025-09-01T08:21:00Z,Bukit Timah,43
2025-09-01T08:21:00Z,Yishun,24
2025-09-01T08:21:00Z,Hougang,63
2025-09-01T08:22:00Z,Central,52
2025-09-01T08:22:00Z,Orchard,67
2025-09-01T08:22:00Z,Tampines,51
2025-09-01T08:22:00Z,Jurong,47
2025-09-01T08:22:00Z,Woodlands,27
2025-09-01T08:22:00Z,Toa Payoh,26
2025-09-01T08:22:00Z,Changi,25
2025-09-01T08:22:00Z,Clementi,45
2025-09-01T08:22:00Z,Punggol,56
2025-09-01T08:22:00Z,Bukit Timah,47
2025-09-01T08:22:00Z,Yishun,24
2025-09-01T08:22:00Z,Hougang,50
2025-09-01T08:23:00Z,Central,53
2025-09-01T08:23:00Z,Orchard,57
2025-09-01T08:23:00Z,Tampines,51
2025-09-01T08:23:00Z,Jurong,34
2025-09-01T08:23:00Z,Woodlands,29
2025-09-01T08:23:00Z,Toa Payoh,26
2025-09-01T08:23:00Z,Changi,23
2025-09-01T08:23:00Z,Clementi,47
2025-09-01T08:23:00Z,Punggol,45
2025-09-01T08:23:00Z,Bukit Timah,42
2025-09-01T08:23:00Z,Yishun,16
2025-09-01T08:23:00Z,Hougang,71
2025-09-01T08:24:00Z,Central,57
2025-09-01T08:24:00Z,Orchard,66
2025-09-01T08:24:00Z,Tampines,58
2025-09-01T08:24:00Z,Jurong,32
2025-09-01T08:24:00Z,Woodlands,20
2025-09-01T08:24:00Z,Toa Payoh,20
2025-09-01T08:24:00Z,Changi,24
2025-09-01T08:24:00Z,Clementi,50
2025-09-01T08:24:00Z,Punggol,37
2025-09-01T08:24:00Z,Bukit Timah,39
2025-09-01T08:24:00Z,Yishun,19
2025-09-01T08:24:00Z,Hougang,63
2025-09-01T08:25:00Z,Central,49
2025-09-01T08:25:00Z,Orchard,71
2025-09-01T08:25:00Z,Tampines,40
2025-09-01T08:25:00Z,Jurong,42
2025-09-01T08:25:00Z,Woodlands,30
2025-09-01T08:25:00Z,Toa Payoh,19
2025-09-01T08:25:00Z,Changi,22
2025-09-01T08:25:00Z,Clementi,52
2025-09-01T08:25:00Z,Punggol,38
2025-09-01T08:25:00Z,Bukit Timah,45
2025-09-01T08:25:00Z,Yishun,25
2025-09-01T08:25:00Z,Hougang,61
2025-09-01T08:26:00Z,Central,54
2025-09-01T08:26:00Z,Orchard,70
2025-09-01T08:26:00Z,Tampines,42
2025-09-01T08:26:00Z,Jurong,42
2025-09-01T08:26:00Z,Woodlands,22
2025-09-01T08:26:00Z,Toa Payoh,22
2025-09-01T08:26:00Z,Changi,20
2025-09-01T08:26:00Z,Clementi,44
2025-09-01T08:26:00Z,Punggol,34
2025-09-01T08:26:00Z,Bukit Timah,60
2025-09-01T08:26:00Z,Yishun,24
2025-09-01T08:26:00Z,Hougang,54
2025-09-01T08:27:00Z,Central,50
2025-09-01T08:27:00Z,Orchard,62
2025-09-01T08:27:00Z,Tampines,43
2025-09-01T08:27:00Z,Jurong,53
2025-09-01T08:27:00Z,Woodlands,20
2025-09-01T08:27:00Z,Toa Payoh,31
2025-09-01T08:27:00Z,Changi,21
2025-09-01T08:27:00Z,Clementi,51
2025-09-01T08:27:00Z,Punggol,31
2025-09-01T08:27:00Z,Bukit Timah,40
2025-09-01T08:27:00Z,Yishun,26
2025-09-01T08:27:00Z,Hougang,53
2025-09-01T08:28:00Z,Central,60
2025-09-01T08:28:00Z,Orchard,64
2025-09-01T08:28:00Z,Tampines,44
2025-09-01T08:28:00Z,Jurong,42
2025-09-01T08:28:00Z,Woodlands,25
2025-09-01T08:28:00Z,Toa Payoh,23
2025-09-01T08:28:00Z,Changi,22
2025-09-01T08:28:00Z,Clementi,49
2025-09-01T08:28:00Z,Punggol,58
2025-09-01T08:28:00Z,Bukit Timah,49
2025-09-01T08:28:00Z,Yishun,20
2025-09-01T08:28:00Z,Hougang,62
2025-09-01T08:29:00Z,Central,53
2025-09-01T08:29:00Z,Orchard,53
2025-09-01T08:29:00Z,Tampines,44
2025-09-01T08:29:00Z,Jurong,45
2025-09-01T08:29:00Z,Woodlands,23
2025-09-01T08:29:00Z,Toa Payoh,25
2025-09-01T08:29:00Z,Changi,28
2025-09-01T08:29:00Z,Clementi,62
2025-09-01T08:29:00Z,Punggol,50
2025-09-01T08:29:00Z,Bukit Timah,47
2025-09-01T08:29:00Z,Yishun,25
2025-09-01T08:29:00Z,Hougang,53
2025-09-01T08:30:00Z,Central,37
2025-09-01T08:30:00Z,Orchard,75
2025-09-01T08:30:00Z,Tampines,45
2025-09-01T08:30:00Z,Jurong,40
2025-09-01T08:30:00Z,Woodlands,24
2025-09-01T08:30:00Z,Toa Payoh,27
2025-09-01T08:30:00Z,Changi,20
2025-09-01T08:30:00Z,Clementi,53
2025-09-01T08:30:00Z,Punggol,45
2025-09-01T08:30:00Z,Bukit Timah,47
2025-09-01T08:30:00Z,Yishun,15
2025-09-01T08:30:00Z,Hougang,51
2025-09-01T08:31:00Z,Central,47
2025-09-01T08:31:00Z,Orchard,65
2025-09-01T08:31:00Z,Tampines,56
2025-09-01T08:31:00Z,Jurong,40
2025-09-01T08:31:00Z,Woodlands,26
2025-09-01T08:31:00Z,Toa Payoh,24
2025-09-01T08:31:00Z,Changi,26
2025-09-01T08:31:00Z,Clementi,37
2025-09-01T08:31:00Z,Punggol,40
2025-09-01T08:31:00Z,Bukit Timah,48
2025-09-01T08:31:00Z,Yishun,20
2025-09-01T08:31:00Z,Hougang,63
2025-09-01T08:32:00Z,Central,37
2025-09-01T08:32:00Z,Orchard,55
2025-09-01T08:32:00Z,Tampines,39
2025-09-01T08:32:00Z,Jurong,38
2025-09-01T08:32:00Z,Woodlands,35
2025-09-01T08:32:00Z,Toa Payoh,24
2025-09-01T08:32:00Z,Changi,28
2025-09-01T08:32:00Z,Clementi,39
2025-09-01T08:32:00Z,Punggol,39
2025-09-01T08:32:00Z,Bukit Timah,49
2025-09-01T08:32:00Z,Yishun,18
2025-09-01T08:32:00Z,Hougang,81
2025-09-01T08:33:00Z,Central,67
2025-09-01T08:33:00Z,Orchard,55
2025-09-01T08:33:00Z,Tampines,47
2025-09-01T08:33:00Z,Jurong,46
2025-09-01T08:33:00Z,Woodlands,30
2025-09-01T08:33:00Z,Toa Payoh,26
2025-09-01T08:33:00Z,Changi,31
2025-09-01T08:33:00Z,Clementi,52
2025-09-01T08:33:00Z,Punggol,25
2025-09-01T08:33:00Z,Bukit Timah,38
2025-09-01T08:33:00Z,Yishun,17
2025-09-01T08:33:00Z,Hougang,53
2025-09-01T08:34:00Z,Central,52
2025-09-01T08:34:00Z,Orchard,67
2025-09-01T08:34:00Z,Tampines,45
2025-09-01T08:34:00Z,Jurong,40
2025-09-01T08:34:00Z,Woodlands,19
2025-09-01T08:34:00Z,Toa Payoh,33
2025-09-01T08:34:00Z,Changi,18
2025-09-01T08:34:00Z,Clementi,59
2025-09-01T08:34:00Z,Punggol,47
2025-09-01T08:34:00Z,Bukit Timah,42
2025-09-01T08:34:00Z,Yishun,21
2025-09-01T08:34:00Z,Hougang,67
2025-09-01T08:35:00Z,Central,49
2025-09-01T08:35:00Z,Orchard,55
2025-09-01T08:35:00Z,Tampines,61
2025-09-01T08:35:00Z,Jurong,48
2025-09-01T08:35:00Z,Woodlands,21
2025-09-01T08:35:00Z,Toa Payoh,24
2025-09-01T08:35:00Z,Changi,17
2025-09-01T08:35:00Z,Clementi,55
2025-09-01T08:35:00Z,Punggol,34
2025-09-01T08:35:00Z,Bukit Timah,37
2025-09-01T08:35:00Z,Yishun,14
2025-09-01T08:35:00Z,Hougang,51
2025-09-01T08:36:00Z,Central,44
2025-09-01T08:36:00Z,Orchard,55
2025-09-01T08:36:00Z,Tampines,50
2025-09-01T08:36:00Z,Jurong,39
2025-09-01T08:36:00Z,Woodlands,39
2025-09-01T08:36:00Z,Toa Payoh,20
2025-09-01T08:36:00Z,Changi,13
2025-09-01T08:36:00Z,Clementi,52
2025-09-01T08:36:00Z,Punggol,37
2025-09-01T08:36:00Z,Bukit Timah,61
2025-09-01T08:36:00Z,Yishun,21
2025-09-01T08:36:00Z,Hougang,40
2025-09-01T08:37:00Z,Central,40
2025-09-01T08:37:00Z,Orchard,54
2025-09-01T08:37:00Z,Tampines,50
2025-09-01T08:37:00Z,Jurong,44
2025-09-01T08:37:00Z,Woodlands,26
2025-09-01T08:37:00Z,Toa Payoh,34
2025-09-01T08:37:00Z,Changi,27
2025-09-01T08:37:00Z,Clementi,67
2025-09-01T08:37:00Z,Punggol,38
2025-09-01T08:37:00Z,Bukit Timah,35
2025-09-01T08:37:00Z,Yishun,28
2025-09-01T08:37:00Z,Hougang,59
2025-09-01T08:38:00Z,Central,45
2025-09-01T08:38:00Z,Orchard,56
2025-09-01T08:38:00Z,Tampines,38
2025-09-01T08:38:00Z,Jurong,51
2025-09-01T08:38:00Z,Woodlands,25
2025-09-01T08:38:00Z,Toa Payoh,25
2025-09-01T08:38:00Z,Changi,18
2025-09-01T08:38:00Z,Clementi,48
2025-09-01T08:38:00Z,Punggol,42
2025-09-01T08:38:00Z,Bukit Timah,45
2025-09-01T08:38:00Z,Yishun,18
2025-09-01T08:38:00Z,Hougang,47
2025-09-01T08:39:00Z,Central,56
2025-09-01T08:39:00Z,Orchard,57
2025-09-01T08:39:00Z,Tampines,34
2025-09-01T08:39:00Z,Jurong,31
2025-09-01T08:39:00Z,Woodlands,24
2025-09-01T08:39:00Z,Toa Payoh,30
2025-09-01T08:39:00Z,Changi,12
2025-09-01T08:39:00Z,Clementi,51
2025-09-01T08:39:00Z,Punggol,37
2025-09-01T08:39:00Z,Bukit Timah,45
2025-09-01T08:39:00Z,Yishun,19
2025-09-01T08:39:00Z,Hougang,57
2025-09-01T08:40:00Z,Central,42
2025-09-01T08:40:00Z,Orchard,66
2025-09-01T08:40:00Z,Tampines,41
2025-09-01T08:40:00Z,Jurong,47
2025-09-01T08:40:00Z,Woodlands,23
2025-09-01T08:40:00Z,Toa Payoh,23
2025-09-01T08:40:00Z,Changi,14
2025-09-01T08:40:00Z,Clementi,33
2025-09-01T08:40:00Z,Punggol,47
2025-09-01T08:40:00Z,Bukit Timah,38
2025-09-01T08:40:00Z,Yishun,15
2025-09-01T08:40:00Z,Hougang,45
2025-09-01T08:41:00Z,Central,55
2025-09-01T08:41:00Z,Orchard,58
2025-09-01T08:41:00Z,Tampines,46
2025-09-01T08:41:00Z,Jurong,44
2025-09-01T08:41:00Z,Woodlands,21
2025-09-01T08:41:00Z,Toa Payoh,19
2025-09-01T08:41:00Z,Changi,13
2025-09-01T08:41:00Z,Clementi,31
2025-09-01T08:41:00Z,Punggol,45
2025-09-01T08:41:00Z,Bukit Timah,47
2025-09-01T08:41:00Z,Yishun,14
2025-09-01T08:41:00Z,Hougang,45
2025-09-01T08:42:00Z,Central,54
2025-09-01T08:42:00Z,Orchard,62
2025-09-01T08:42:00Z,Tampines,43
2025-09-01T08:42:00Z,Jurong,45
2025-09-01T08:42:00Z,Woodlands,25
2025-09-01T08:42:00Z,Toa Payoh,30
2025-09-01T08:42:00Z,Changi,17
2025-09-01T08:42:00Z,Clementi,50
2025-09-01T08:42:00Z,Punggol,41
2025-09-01T08:42:00Z,Bukit Timah,40
2025-09-01T08:42:00Z,Yishun,17
2025-09-01T08:42:00Z,Hougang,53
2025-09-01T08:43:00Z,Central,50
2025-09-01T08:43:00Z,Orchard,64
2025-09-01T08:43:00Z,Tampines,45
2025-09-01T08:43:00Z,Jurong,51
2025-09-01T08:43:00Z,Woodlands,21
2025-09-01T08:43:00Z,Toa Payoh,19
2025-09-01T08:43:00Z,Changi,20
2025-09-01T08:43:00Z,Clementi,42
2025-09-01T08:43:00Z,Punggol,49
2025-09-01T08:43:00Z,Bukit Timah,47
2025-09-01T08:43:00Z,Yishun,20
2025-09-01T08:43:00Z,Hougang,56
2025-09-01T08:44:00Z,Central,49
2025-09-01T08:44:00Z,Orchard,57
2025-09-01T08:44:00Z,Tampines,37
2025-09-01T08:44:00Z,Jurong,40
2025-09-01T08:44:00Z,Woodlands,22
2025-09-01T08:44:00Z,Toa Payoh,30
2025-09-01T08:44:00Z,Changi,19
2025-09-01T08:44:00Z,Clementi,57
2025-09-01T08:44:00Z,Punggol,36
2025-09-01T08:44:00Z,Bukit Timah,45
2025-09-01T08:44:00Z,Yishun,19
2025-09-01T08:44:00Z,Hougang,51
2025-09-01T08:45:00Z,Central,60
2025-09-01T08:45:00Z,Orchard,71
2025-09-01T08:45:00Z,Tampines,53
2025-09-01T08:45:00Z,Jurong,34
2025-09-01T08:45:00Z,Woodlands,21
2025-09-01T08:45:00Z,Toa Payoh,21
2025-09-01T08:45:00Z,Changi,15
2025-09-01T08:45:00Z,Clementi,56
2025-09-01T08:45:00Z,Punggol,47
2025-09-01T08:45:00Z,Bukit Timah,42
2025-09-01T08:45:00Z,Yishun,20
2025-09-01T08:45:00Z,Hougang,40
2025-09-01T08:46:00Z,Central,54
2025-09-01T08:46:00Z,Orchard,59
2025-09-01T08:46:00Z,Tampines,46
2025-09-01T08:46:00Z,Jurong,41
2025-09-01T08:46:00Z,Woodlands,14
2025-09-01T08:46:00Z,Toa Payoh,13
2025-09-01T08:46:00Z,Changi,20
2025-09-01T08:46:00Z,Clementi,32
2025-09-01T08:46:00Z,Punggol,37
2025-09-01T08:46:00Z,Bukit Timah,38
2025-09-01T08:46:00Z,Yishun,20
2025-09-01T08:46:00Z,Hougang,45
2025-09-01T08:47:00Z,Central,39
2025-09-01T08:47:00Z,Orchard,40
2025-09-01T08:47:00Z,Tampines,55
2025-09-01T08:47:00Z,Jurong,47
2025-09-01T08:47:00Z,Woodlands,32
2025-09-01T08:47:00Z,Toa Payoh,29
2025-09-01T08:47:00Z,Changi,18
2025-09-01T08:47:00Z,Clementi,43
2025-09-01T08:47:00Z,Punggol,35
2025-09-01T08:47:00Z,Bukit Timah,41
2025-09-01T08:47:00Z,Yishun,16
2025-09-01T08:47:00Z,Hougang,61
2025-09-01T08:48:00Z,Central,46
2025-09-01T08:48:00Z,Orchard,73
2025-09-01T08:48:00Z,Tampines,38
2025-09-01T08:48:00Z,Jurong,37
2025-09-01T08:48:00Z,Woodlands,29
2025-09-01T08:48:00Z,Toa Payoh,28
2025-09-01T08:48:00Z,Changi,26
2025-09-01T08:48:00Z,Clementi,47
2025-09-01T08:48:00Z,Punggol,36
2025-09-01T08:48:00Z,Bukit Timah,46
2025-09-01T08:48:00Z,Yishun,19
2025-09-01T08:48:00Z,Hougang,46
2025-09-01T08:49:00Z,Central,40
2025-09-01T08:49:00Z,Orchard,54
2025-09-01T08:49:00Z,Tampines,43
2025-09-01T08:49:00Z,Jurong,29
2025-09-01T08:49:00Z,Woodlands,22
2025-09-01T08:49:00Z,Toa Payoh,26
2025-09-01T08:49:00Z,Changi,21
2025-09-01T08:49:00Z,Clementi,49
2025-09-01T08:49:00Z,Punggol,34
2025-09-01T08:49:00Z,Bukit Timah,51
2025-09-01T08:49:00Z,Yishun,15
2025-09-01T08:49:00Z,Hougang,56
2025-09-01T08:50:00Z,Central,61
2025-09-01T08:50:00Z,Orchard,57
2025-09-01T08:50:00Z,Tampines,37
2025-09-01T08:50:00Z,Jurong,31
2025-09-01T08:50:00Z,Woodlands,24
2025-09-01T08:50:00Z,Toa Payoh,20
2025-09-01T08:50:00Z,Changi,23
2025-09-01T08:50:00Z,Clementi,32
2025-09-01T08:50:00Z,Punggol,38
2025-09-01T08:50:00Z,Bukit Timah,37
2025-09-01T08:50:00Z,Yishun,17
2025-09-01T08:50:00Z,Hougang,42
2025-09-01T08:51:00Z,Central,49
2025-09-01T08:51:00Z,Orchard,68
2025-09-01T08:51:00Z,Tampines,44
2025-09-01T08:51:00Z,Jurong,49
2025-09-01T08:51:00Z,Woodlands,21
2025-09-01T08:51:00Z,Toa Payoh,22
2025-09-01T08:51:00Z,Changi,18
2025-09-01T08:51:00Z,Clementi,55
2025-09-01T08:51:00Z,Punggol,38
2025-09-01T08:51:00Z,Bukit Timah,36
2025-09-01T08:51:00Z,Yishun,19
2025-09-01T08:51:00Z,Hougang,60
2025-09-01T08:52:00Z,Central,45
2025-09-01T08:52:00Z,Orchard,67
2025-09-01T08:52:00Z,Tampines,49
2025-09-01T08:52:00Z,Jurong,32
2025-09-01T08:52:00Z,Woodlands,15
2025-09-01T08:52:00Z,Toa Payoh,13
2025-09-01T08:52:00Z,Changi,21
2025-09-01T08:52:00Z,Clementi,46
2025-09-01T08:52:00Z,Punggol,33
2025-09-01T08:52:00Z,Bukit Timah,34
2025-09-01T08:52:00Z,Yishun,26
2025-09-01T08:52:00Z,Hougang,52
2025-09-01T08:53:00Z,Central,44
2025-09-01T08:53:00Z,Orchard,50
2025-09-01T08:53:00Z,Tampines,36
2025-09-01T08:53:00Z,Jurong,34
2025-09-01T08:53:00Z,Woodlands,33
2025-09-01T08:53:00Z,Toa Payoh,19
2025-09-01T08:53:00Z,Changi,19
2025-09-01T08:53:00Z,Clementi,48
2025-09-01T08:53:00Z,Punggol,32
2025-09-01T08:53:00Z,Bukit Timah,41
2025-09-01T08:53:00Z,Yishun,16
2025-09-01T08:53:00Z,Hougang,45
2025-09-01T08:54:00Z,Central,49
2025-09-01T08:54:00Z,Orchard,55
2025-09-01T08:54:00Z,Tampines,42
2025-09-01T08:54:00Z,Jurong,29
2025-09-01T08:54:00Z,Woodlands,22
2025-09-01T08:54:00Z,Toa Payoh,28
2025-09-01T08:54:00Z,Changi,19
2025-09-01T08:54:00Z,Clementi,47
2025-09-01T08:54:00Z,Punggol,31
